quote_id,topic_id,section_number,quote_text,attribution,active,sort_order
625,41,2,"Sri-bhagavan uvaca:
kamyanam karmanam nyasam
sannyasam kavayo viduh
sarva-karma-phala-tyagam
prahus tyagam vicakshanah

Sri Bhagavan menjawab:
Para pandita menyatakan ""samnyasa"" tidak melaksanakan kerja yang didorong nafsu dan meninggalkan pahala semua kerja oleh orang arif bijaksana dikatakan sebagai ""tyaga"".",Bhagawadgita BAB XVIII,1,625
626,41,3,"tyajyam dosa-vad ity eke
karma prahur manisinah
yajna-dana-tapah-karma
na tyajyam iti capare

Beberapa orang bijak menyatakan "" kegiatan kerja harus ditinggalkan sebagai suatu kejahatan"" sementara yang lain berkata ""kegiatan kurban, sedekah dan tapa brata jangan ditinggalkan""",Bhagawadgita BAB XVIII,1,626
627,41,4,"niscayam shrinu me tatra
tyage bharata-sattama
tyago hi purusha-vyaghra
tri-vidhah samprakirtitah

Dengarkanlah dari Aku, wahai Arjuna, kebenaran tentang tyaga ini, wahai yang terbaik dari wangsa Bharata, meninggalkan kerja itu sesungguhnya ada tiga, wahai yang terbaik diantara manusia.",Bhagawadgita BAB XVIII,1,627
628,41,5,"yajna-dana-tapah-karma
na tyajyam karyam eva tat
yajno danam tapas caiva
pavanani manisinam

Kegiatan yajna (berkurban), bersedekah dan tapa, jangan diabaikan melainkan harus dilakukan sebab yajna, sedekah dan tapa brata adalah pensuci bagi orang arif bijaksana.",Bhagawadgita BAB XVIII,1,628
629,41,6,"etany api tu karmani
sangam tyaktva phalani ca
kartavyaniti me partha
niscitam matam uttamam

Tetapi kegiatan inipun harus dilakukan dengan melepaskan keterikatan akan pahalanya; wahai Arjuna, inilah ketetapan dan pandangan-Ku yang terbaik.",Bhagawadgita BAB XVIII,1,629
630,41,7,"niyatasya tu sannyasah
karmano nopapadyate
mohat tasya parityagas
tamasah parikirtitah

Sesungguhnya meninggalkan kewajiban tidak dibenarkan dan meninggalkan karena kebingungan dinamakan kegelapan.",Bhagawadgita BAB XVIII,1,630
631,41,8,"duhkham ity eva yat karma<
kaya-klesa-bhayat tyajet
sa kritva rajasam tyagam
naiva tyaga-phalam labhet

Dia yang meninggalkan kegiatan kerja karena sedih atau takut penderitaan jasmani, meninggalkan seperti itu bersifat rajasa dan tidak akan memperoleh pahala karenanya,",Bhagawadgita BAB XVIII,1,631
632,41,9,"karyam ity eva yat karma
niyatam kriyate ’rjuna
sangam tyaktva phalam caiva
sa tyagah sattviko matah

Wahai Arjuna, kewajiban kerja apapun yang harus dikerjakan karena harus dilakukan, dengan meninggalkan keterikatan dan pahala, penanggalan itu dipandang sattvika.",Bhagawadgita BAB XVIII,1,632
633,41,10,"na dvesty akusalam karma
kusale nanusajjate
tyagi sattva-samavisto
medhavi chinna-samsayah

Seorang tyagi yang bersifat sattva adalah mereka memiliki pemahaman mantap dan keragu-raguannya telah terhapuskan, tidak membenci kerja yang tak menyenangkan dan tak terikat pada kerja yang menyenangkan.",Bhagawadgita BAB XVIII,1,633
634,41,11,"na hi deha-bhrta sakyam
tyaktum karmany asesatah
yas tu karma-phala-tyagi
sa tyagity abhidhiyate

Sesungguhnya, tak mungkin bagi keberadaan berwujud untuk melepaskan kegiatan kerja sama sekali, tetapi dia yang melepaskan pahala kerja dianggap sebagai yang telah menjadi tyagi.",Bhagawadgita BAB XVIII,1,634
635,41,12,"anistam istam misram ca
tri-vidham karmanah phalam
bhavaty atyaginam pretya
na tu sannyasinam kvacit

Ada tiga macam hasil kegiatan kerja yang dialami sesudah mati bagi mereka yang sudah terikat dengannya, yaitu yang menyenangkan, tak menyenangkan dan campuran (dari kedua itu), tetapi bagi seorang tyagi, sama sekali tidak ada yang dinikmatinya.",Bhagawadgita BAB XVIII,1,635
636,41,13,"pancaitani maha-baho
karanani nibodha me
sankhye kritante proktani
siddhaye sarva-karmanam

Pelajarilah dari Aku wahai Arjuna, lima faktor dalam menyelesaikan segala kegiatan kerja seperti tercantum dalam ajaran samkhya, yang merupakan akhir dari kegiatan itu.",Bhagawadgita BAB XVIII,1,636
637,41,14,"adhisthanam tatha karta
karanam ca prithag-vidham
vividhas ca prithak cesta
daivam caivatra pancamam

Tempat terjadinya perbuatan (badan), pelakunya, berbaga indra-indra, fungsi berbeda dari berbagai jenis dan dewata yang mengetuainya, sebagai yang kelima.",Bhagawadgita BAB XVIII,1,637
638,41,15,"sarira-van-manobhir yat
karma prarabhate narah
nyayyam va viparitam va
pancaite tasya hetavah

Apapun perbuatan yang dilakukan seseorang dengan badan, kata-kata dan pikirannya apakah itubaik ataupun tercela, kelimanya inilah yang merupakan penyebabnya.",Bhagawadgita BAB XVIII,1,638
639,41,16,"tatraivam sati kartaram
atmanam kevalam tu yah
pasyaty akrita-buddhitvan
na sa pasyati durmatih

Ini karena demikian, ia yang melihat dirinya sendiri sebagai pelaku, karena pemahamannya yang tak sempurna, yang pikirannya menentang, sama sekali tak melihatnya.",Bhagawadgita BAB XVIII,1,639
640,41,17,"yasya nahankrto bhavo
buddhir yasya na lipyate
hatvapi sa imaû lokan
na hanti na nibadhyate

Dia yang pemahamannya tidak terpengaruh, bebas dari rasa egoismenya, walaupun ia membunuh orang-orang ini ia tak membunuh dan tak terikat perbuatannya.",Bhagawadgita BAB XVIII,1,640
641,41,18,"jnanam jneyam parijnata
tri-vidha karma-codana
karanam karma karteti
tri-vidhah karma-sangrahah

Ada tiga macam penyebab yang merangsang orang untuk berbuat, yaitu, pengetahuan, tujuan pengetahuan (dan) orang yang mengetahuinya; ketiga kelompok dasar perbuatan itu adalah penyebab, objek dan pelaku.",Bhagawadgita BAB XVIII,1,641
642,41,19,"jnanam karma ca karta ca
tridhaiva guna-bhedatah
procyate guna-sankhyane
yathavac chrnu tany api

Pengetahuan, kegiatan kerja dan pelakunya yang dinyatakan dalam ajaran Samkhya disebutkan ada tiga macamnya, sesuai dengan perbedaan guna, dengarkanlah kebenarannya.",Bhagawadgita BAB XVIII,1,642
643,41,20,"sarva-bhutesu yenaikam
bhavam avyayam iksate
avibhaktam vibhaktesu
taj jnanam viddhi sattvikam

Pengetahuan yang menyebabkan terlihatnya jiwa yang kekal abadi dalam semua insani, yang tidak dapat dibagi dalam yang terbagi, ketahuilah pengetahuan ini adalah sattvika.",Bhagawadgita BAB XVIII,1,643
644,41,21,"prithaktvena tu yaj jnanam
nana-bhavan prithag-vidhan
vetti sarveshu bhutesu
taj jnanam viddhi rajasam

Tetapi, pengetahuan yang melihatnya bahwa seluruh mahluk hidup merupakan banyak kesatuan berbeda sebagai saling terpisah satu sama lainnya, ketahuilah pengetahuan ini adalah rajasa.",Bhagawadgita BAB XVIII,1,644
645,41,22,"yat tu krtsna-vad ekasmin
karye saktam ahaitukam
atattvartha-vad alpam ca
tat tamasam udahrtam<

Ia yang melihat satu akibat saja seolah-olah merupakan keseluruhan tanpa (melihat) hubungan sebab musahab dan kebenarannya, lagi pula (berpandangan) picik, itulah pengetahuan tamasa.",Bhagawadgita BAB XVIII,1,645
646,41,23,"niyatam sanga-rahitam
araga-dvesatah kritam
aphala-prepsuna karma
yat tat sattvikam ucyate

Kegiatan kerja yang wajib dilakukan oleh seseorang tanpa bertujuan mencari pemenuhan kebutuhan keinginan pribadinya, bebas dari keterikatan, yang bekerja dengan tiada kecintaan dan kebencian itu dinamakan sattvika.",Bhagawadgita BAB XVIII,1,646
647,41,24,"yat tu kamepsuna karma
sahankarena va punah
kriyate bahulayasam
tad rajasam udahrtam

Tetapi kegiatan yang dilakukan dengan usaha-usaha keras karena terdorong oleh keinginan dan ke-aku-an dikatakan kegiatan yang rajasa.",Bhagawadgita BAB XVIII,1,647
648,41,25,"anubandham ksayam himsam
anapeksya ca paurusam
mohad arabhyate karma
yat tat tamasam ucyate

Kegiatan kerja yang dilakukan karena kebingungan tanpa menghiraukan akibatnya, menyakiti hati dan tak hirau akan kemampuan, yang demikian itu disebut tamasa.",Bhagawadgita BAB XVIII,1,648
649,41,26,"mukta-sango ’naham-vadi
dhrty-utsaha-samanvitah
siddhy-asiddhyor nirvikarah
karta sattvika ucyate

Pelaku yang bebas dari keterikatan dan tidak egois dalam berbicara, penuh dengan keteguhan hati, tak tergoyahkan oleh keberhasilan maupun kegagalan, ia dinamakan sattvika.",Bhagawadgita BAB XVIII,1,649
650,41,27,"ragi karma-phala-prepsur
lubdho himsatmako ’sucih
harsa-sokanvitah karta
rajasah parikirtitah

Pelaku yang terbawa arus hawa nafsu, menginginkan pahala kerja, loba, berbahaya tak suci, mudah terpengaruh suka dan duka dinamakan rajasa.",Bhagawadgita BAB XVIII,1,650
651,41,28,"ayuktah prakritah stabdhah
satho naiskritiko ’lasah
visadi dirgha-sutri ca
karta tamasa ucyate

Pelaksana yang pikirannya tak terkendalikan, tak beradat, sombong, tidak jujur, berhati jahat, tebal muka, pengecut dan suka menunda-nunda, ia dinamakan bersifat tamasa.",Bhagawadgita BAB XVIII,1,651
652,41,29,"buddher bhedam dhrtes caiva
gunatas tri-vidham shrinu
procyamanam asesena
prithaktvena dhananjaya<br\>

Wahai Dhananjaya (Arjuna), dengarkanlah perbedaan dari tiga pengertian dan juga keteguhan hati, sesuai menurut guna seluruhnya dan juga masing-masingnya.",Bhagawadgita BAB XVIII,1,652
653,41,30,"pravrttim ca nivrttim ca
karyakarye bhayabhaye
bandham moksham ca ya vetti
buddhih sa partha sattviki

Kecerdasan yang mengenal jalan kegiatan kerja dan penyangkalan, apa yang harus dikerjakan dan yang tidak, takut dan tanpa rasa takut, terikat dan bebas, pengertian yang dimaksud seperti itu ketahuilah, wahai Arjuna adalah sattvika.",Bhagawadgita BAB XVIII,1,653
654,41,31,"yaya dharmam adharmam ca
karyam cakaryam eva ca
ayathavat prajanati
buddhih sa partha rajasi

Kecerdasan yang mengetahui benar dan salah, yang boleh dikerjakan dan yang tidak boleh dikerjakan, namun secara keliru, wahai Arjuna inilah yang disebut bersifat rajasa.",Bhagawadgita BAB XVIII,1,654
655,41,32,"adharmam dharmam iti ya
manyate tamasavrta
sarvarthan viparitams ca
buddhih sa partha tamasi

Pengertian yang terselimuti oleh kegelapan sehingga yang benar dikatakan salah dan segala yang dilihat sebaliknya, wahai Arjuna, itulah yang dinamakan tamasa.",Bhagawadgita BAB XVIII,1,655
656,41,33,"dhrtya yaya dharayate
manah-pranendriya-kriyah
yogenavyabhicarinya
dhrtih sa partha sattviki

Kemantapan yang tidak tergoyahkan, yang dengan pelaksanaan yoga seseorang mengendalikan kegiatan pikiran, pernafasan dan indra-indra, wahai Arjuna, keteguhan inilah yang sattvika.",Bhagawadgita BAB XVIII,1,656
657,41,34,"yaya tu dharma-kamarthan
dhrtya dharayate ’rjuna
prasangena phalakanksi
dhrtih sa partha rajasi

Tetapi, wahai Arjuna, kemantapan yang berpegang pada kewajiban, kesenangan kekayaan, menginginkan pahala sebagai konsekwensi karena keterikatan, keteguhan ini adalah bersifat rajasa.",Bhagawadgita BAB XVIII,1,657
658,41,35,"yaya svapnam bhayam sokam
visadam madam eva ca
na vimuncati durmedha
dhrtih sa partha tamasi

Keteguhan hati yang bodoh tak mau melepaskan tidur, kemalasan, kecemasan, kesedihan keputusasaan dan kesombongan, wahai Arjuna, keteguhan hati inilah tamasa.",Bhagawadgita BAB XVIII,1,658
659,41,36,"sukham tv idanim tri-vidham
shrinu me bharatarsabha
abhyasad ramate yatra
duhkhantam ca nigacchati

Tetapi sekarang dengarkanlah dari Aku tiga macam kebahagiaan, wahai Arjuna, dimana dengan membiasakannya seseorang menjadi berbahagia dan mencapai akhir kedukaannya.",Bhagawadgita BAB XVIII,1,659
660,41,37,"yat tad agre visam iva
pariname ’mrtopamam
tat sukham sattvikam proktam
atma-buddhi-prasada-jam

Kebahagiaan yang muncul dari pemahaman yang jelas tentang sang diri, yang awalnya laksana racun tetapi pada akhirnya ibarat ambrosia, dinyatakan sebagai sattvika.",Bhagawadgita BAB XVIII,1,660
661,41,38,"visayendriya-samyogad
yat tad agre ’mrtopamam
pariname visam iva
tat sukham rajasam smrtam

Kebahagiaan yang timbul dari hubungan antara indra dengan objek duniawi, yang pada awalnya bagaikan nektar tetapi akhirnya menjadi racun; kebahagiaan beginilah dinyatakan sebagai rajasa.",Bhagawadgita BAB XVIII,1,661
662,41,39,"yad agre canubandhe ca
sukham mohanam atmanah
nidralasya-pramadottham
tat tamasam udahrtam

Kebahagiaan yang pada awal dan akhirnya mengakibatkan kesesatan jiwa yang timbul karena suka tidur, malas serta tidak peduli, kebahagiaan ini disebut tamasa.",Bhagawadgita BAB XVIII,1,662
663,41,40,"na tad asti prithivyam va
divi devesu va punah
sattvam prakriti-jair muktam
yad ebhih syat tribhir gunaih

Tak ada mahluk insani baik di dunia ini maupun disorga, diantara para dewa, bebas dari triguna yang lahir dari prakrti ini.",Bhagawadgita BAB XVIII,1,663
664,41,41,"brahmana-kshatriya-visam
shudranam ca parantapa
karmani pravibhaktani
svabhava-prabhavair gunaih

Kewajiban dari para Brahmana, ksatria, waisya dan sudra, wahai paramtapa (Arjuna), dibedakan sesuai dengan guna, yang muncul dari sifatnya sendiri.",Bhagawadgita BAB XVIII,1,664
665,41,42,"samo damas tapah shaucam
ksantir arjavam eva ca
jnanam vijnanam astikyam
brahma-karma svabhava-jam

Ketenangan, pengendalian diri, tapa brata, kemurnian, pengampun, jujur, begitu pula berpengetahuan, bijaksana dan percaya pada kehidupan setelah mati, adalah kewajiban seorang brahmana yang lahir dari sifatnya sendiri.",Bhagawadgita BAB XVIII,1,665
666,41,43,"sauryam tejo dhrtir daksyam
yuddhe capy apalayanam
danam ishvara-bhavas ca
kshatram karma svabhava-jam

Pemberani, lincah, teguh, cakap, pantang mundur dalam perang, dermawan dan berwibawa memimpin, adalah kewajiban para ksatriya yang terlahir dari sifat alamiahnya sendiri.",Bhagawadgita BAB XVIII,1,666
667,41,44,"krsi-go-raksya-vanijyam
vaishya-karma svabhava-jam
paricaryatmakam karma<
shudrasyapi svabhava-jam

Pertanian, beternak dan perdagangan adalah tugas para vaisya, yang terlahir dari sifat alamiahnya sendiri; dan kegiatan dalam bentuk pelayanan, adalah tugas golongan sudra, yang terlahir dari sifat alamiahnya sendiri.",Bhagawadgita BAB XVIII,1,667
668,41,45,"sve sve karmany abhiratah
samsiddhim labhate narah
sva-karma-niratah siddhim
yatha vindati tac chrnu

Melakukan kerja masing-masing dengan tekun orang mencapai kesempurnaan tertinggi; bagaimanakah orang mencapai kesempurnaan dengan melakukan tugasnya sendiri, dengarkanlah hal itu.",Bhagawadgita BAB XVIII,1,668
669,41,46,"yatah pravrttir bhutanam
yena sarvam idam tatam
sva-karmana tam abhyarcya
siddhim vindati manavah

Dia dari siapa datangnya semua insani oleh siapa semuanya ini diliputi; dengan memuja-Nya dengan kewajibannya sendiri, manusia mencapai kesempurnaan.",Bhagawadgita BAB XVIII,1,669
670,41,47,"sreyan sva-dharmo vigunah
para-dharmat sv-anusthitat
svabhava-niyatam karma
kurvan napnoti kilbisam

Lebih mulia melakukan kewajiban sendiri walau tak sempurna daripada melakukan kewajiban orang lain, kendatipun dengan sempurna; sesungguhnya bila ia melaksanakan tugas kewajibannya sendiri sesuai dengan sifatnya, ia tak berdosa.",Bhagawadgita BAB XVIII,1,670
671,41,48,"saha-jam karma kaunteya
sa-dosam api na tyajet
sarvarambha hi dosena
dhumenagnir ivavrtah

Kewajiban yang lahir menurut sifatnya sendiri walaupun dengan kesalahan hendaknya jangan ditinggalkan, wahai putra Kunti (Arjuna), karena sesungguhnya semua kerja diliputi kekurangan, ibarat api diselubungi asap.",Bhagawadgita BAB XVIII,1,671
672,41,49,"asakta-buddhih sarvatra
jitatma vigata-sprhah
naishkarmya-siddhim paramam
sannyasenadhigacchati

Orang yang kecerdasannya tak terikat dimana saja, telah menguasai dirinya dan melepaskan keinginannya, dengan penyangkalan ia mencapai tingkat tertinggi dari kebebasan akan kegiatan kerja.",Bhagawadgita BAB XVIII,1,672
673,41,50,"siddhim prapto yatha brahma
tathapnoti nibodha me
samasenaiva kaunteya
nistha jnanasya ya para

Setelah mencapai kesempurnaan, bagaimana mencapai Brahman, perwujudan tertinggi dari ilmu pengetahuan, pelajarilah itu dari aku secara ringkas.",Bhagawadgita BAB XVIII,1,673
674,41,51,"buddhya vishuddhaya yukto
dhrtyatmanam niyamya ca
shabdadin visayams tyaktva
raga-dvesau vyudasya ca

Dilengkapi dengan pemahaman murni, mengekang sang diri dengan teguh, menghindari suara dan objek indra lainnya serta melepaskan segala yang dicintai dab dibenci.",Bhagawadgita BAB XVIII,1,674
675,41,52,"vivikta-sevi laghv-asi
yata-vak-kaya-manasah
dhyana-yoga-paro nityam
vairagyam samupasritah

Tinggal ditempat terpencil, makan sedikit, mengendalikan perkataan, badan jasmani dan pikiran, selalu melakukan meditasi dan kosentrasi serta berlindung pada kedamaian hati.",Bhagawadgita BAB XVIII,1,675
676,41,53,"ahankaram balam darpam
kamam krodham parigraham
vimucya nirmamah santo
brahma-bhuyaya kalpate

Setelah membuang jauh-jauh keakuan, kekerasan, keangkuhan, nafsu amarah dan kemilikan, dan penuh kedamaian, ia layak mencapai Brahman.",Bhagawadgita BAB XVIII,1,676
677,41,54,"brahma-bhutah prasannatma
na socati na kanksati
samah sarveshu bhutesu
mad-bhaktim labhate param

Dengan menjadi Brahman, berpikiran tentram, tiada duka maupun keinginan, memandang sama semua makluk insani; (Demikianlah) ia yang telah mencapai bhakti tertinggi kepada-Ku.",Bhagawadgita BAB XVIII,1,677
678,41,55,"bhaktya mam abhijanati
yavan yas casmi tattvatah
tato mam tattvato jnatva
visate tad-anantaram

Dengan berbhakti kepada-Ku, ia mengetahui siapa dan apa sesungguhnya Aku, dan dengan mengetahui hakekat-Ku, ia mencapai Aku dikemudian hari.",Bhagawadgita BAB XVIII,1,678
679,41,56,"sarva-karmany api sada
kurvano mad-vyapasrayah
mat-prasadad avapnoti
sasvatam padam avyayam

Dengan melaksanakan semua kegiatan kerja secara terus menerus dan berlindung kepada-Ku, dengan restu-Ku ia mencapai tempat yang langgeng, kekal abadi.",Bhagawadgita BAB XVIII,1,679
680,41,57,"cetasa sarva-karmani
mayi sannyasya mat-parah
buddhi-yogam upasritya
mac-cittah satatam bhava

Dengan menyerahkan segala kegiatan kerja secara mental kepada-Ku, menjadikan Aku sebagai tujuan tertinggi dan berlindung pada Buddhi-yoga, pusatkanlah pikiranmu kepada-Ku.",Bhagawadgita BAB XVIII,1,680
681,41,58,"mac-cittah sarva-durgani
mat-prasadat tarisyasi
atha cet tvam ahankaran
na srosyasi vinanksyasi

Dengan memusatkan pikiranmu kepada-Ku, dengan restu-Ku, engkau akan mampu mengatasi segala kesukaran; tetapi bila karena keakuanmu engkau tak mau mendengarkan-Ku engkau akan musnah.",Bhagawadgita BAB XVIII,1,681
682,41,59,"yad ahankaram asritya
na yotsya iti manyase
mithyaisa vyavasayas te
prakritis tvam niyoksyati

Bila karena ke-aku-anmu engkau berpikir bahwa engkau tidak mau bertempur, ini adalah keputusanmu yang sia-sia karena sifat prakrti itu akan memaksamu.",Bhagawadgita BAB XVIII,1,682
683,41,60,"svabhava-jena kaunteya
nibaddhah svena karmana
kartum necchasi yan mohat
karishyasy avaso ’pi tat

Yang tak mau engkau lakukan karena khayalan, namun terikat oleh karmamu, yang lahir dari sifat alamiahmu sendiri, wahai Kuntiputra, akan engkau kerjakan tanpa daya, walaupun melawan kehendakmu.",Bhagawadgita BAB XVIII,1,683
684,41,61,"ishvarah sarva-bhutanam
hrd-dese ’rjuna tishthati
bhramayan sarva-bhutani
yantrarudhani mayaya

Yang Maha Kuasa berdiam di hati setiap insani, menyebabkan mereka semua berputar, wahai Arjuna, beredar dengan prinsip kekuatan maya-Nya, seolah-olah berada di atas mesin belaka.",Bhagawadgita BAB XVIII,1,684
685,41,62,"tam eva saranam gaccha
sarva-bhavena bharata
tat-prasadat param shantim
sthanam prapsyasi sasvatam

Berlindunglah engkau hanya kepada Dia, dengan seluruh jiwa ragamu, wahai Bharata dengan restu-Nya, engkau akan mencapai kedamaian tertinggi dan tempat yang kekal abadi.",Bhagawadgita BAB XVIII,1,685
